cell,city,geometry,wkt
881e69c9a3fffff,Полтава,"POLYGON ((34.528258603342415 49.620541070943595, 34.52495294337604 49.61664249991851, 34.52898627599042 49.61269852592906, 34.5363247172145 49.61265301350679, 34.53963064552375 49.61655140133016, 34.53559786436844 49.6204954847768, 34.528258603342415 49.620541070943595))","POLYGON ((34.528258603342415 49.620541070943595, 34.52495294337604 49.61664249991851, 34.52898627599042 49.61269852592906, 34.5363247172145 49.61265301350679, 34.53963064552375 49.61655140133016, 34.53559786436844 49.6204954847768, 34.528258603342415 49.620541070943595))"
881e69c9b5fffff,Полтава,"POLYGON ((34.53963064552375 49.61655140133016, 34.5363247172145 49.61265301350679, 34.540357008525355 49.608708565916324, 34.547694676535855 49.60866239680633, 34.551000872799904 49.61256060140045, 34.54696913320098 49.61650515833309, 34.53963064552375 49.61655140133016))","POLYGON ((34.53963064552375 49.61655140133016, 34.5363247172145 49.61265301350679, 34.540357008525355 49.608708565916324, 34.547694676535855 49.60866239680633, 34.551000872799904 49.61256060140045, 34.54696913320098 49.61650515833309, 34.53963064552375 49.61655140133016))"
881e695143fffff,Полтава,"POLYGON ((34.54616216163151 49.54593702668518, 34.542859199738665 49.542034699908356, 34.54688708769335 49.53808697992152, 34.5542173868271 49.538041477711516, 34.557520615946814 49.54194362121878, 34.55349327880793 49.54589145020489, 34.54616216163151 49.54593702668518))","POLYGON ((34.54616216163151 49.54593702668518, 34.542859199738665 49.542034699908356, 34.54688708769335 49.53808697992152, 34.5542173868271 49.538041477711516, 34.557520615946814 49.54194362121878, 34.55349327880793 49.54589145020489, 34.54616216163151 49.54593702668518))"
881e69c9b3fffff,Полтава,"POLYGON ((34.56164538061854 49.616411285160865, 34.55833858670382 49.61251370180747, 34.562369284709966 49.60856867165077, 34.569706224416365 49.60852111569641, 34.57301328559082 49.612418515769924, 34.56898313990149 49.61636365507692, 34.56164538061854 49.616411285160865))","POLYGON ((34.56164538061854 49.616411285160865, 34.55833858670382 49.61251370180747, 34.562369284709966 49.60856867165077, 34.569706224416365 49.60852111569641, 34.57301328559082 49.612418515769924, 34.56898313990149 49.61636365507692, 34.56164538061854 49.616411285160865))"
881e69c9a5fffff,Полтава,"POLYGON ((34.50623936910608 49.62067505388957, 34.50293457660435 49.61677567860449, 34.506969501338354 49.612832288126654, 34.51430866782349 49.61278816328442, 34.51761372936327 49.61668735541881, 34.5135793554823 49.62063085554542, 34.50623936910608 49.62067505388957))","POLYGON ((34.50623936910608 49.62067505388957, 34.50293457660435 49.61677567860449, 34.506969501338354 49.612832288126654, 34.51430866782349 49.61278816328442, 34.51761372936327 49.61668735541881, 34.5135793554823 49.62063085554542, 34.50623936910608 49.62067505388957))"
881e695203fffff,Полтава,"POLYGON ((34.62839296677428 49.60812403305632, 34.62508391379107 49.60422842590512, 34.62910933806983 49.60028128817087, 34.63644326140706 49.6002296490518, 34.63975257948435 49.604125072768504, 34.63572770923251 49.60807231903795, 34.62839296677428 49.60812403305632))","POLYGON ((34.62839296677428 49.60812403305632, 34.62508391379107 49.60422842590512, 34.62910933806983 49.60028128817087, 34.63644326140706 49.6002296490518, 34.63975257948435 49.604125072768504, 34.63572770923251 49.60807231903795, 34.62839296677428 49.60812403305632))"
881e6824c7fffff,Полтава,"POLYGON ((34.455964734663425 49.56999590484678, 34.452664253156705 49.56609167555365, 34.456699964544576 49.56214737688719, 34.464035608848185 49.56210719763459, 34.467336360598736 49.566011243877576, 34.4633011979041 49.56995565242264, 34.455964734663425 49.56999590484678))","POLYGON ((34.455964734663425 49.56999590484678, 34.452664253156705 49.56609167555365, 34.456699964544576 49.56214737688719, 34.464035608848185 49.56210719763459, 34.467336360598736 49.566011243877576, 34.4633011979041 49.56995565242264, 34.455964734663425 49.56999590484678))"
881e682483fffff,Полтава,"POLYGON ((34.479438790351665 49.554176342522965, 34.47613809747625 49.550272042068784, 34.48017124120548 49.54632643190981, 34.487504528810476 49.54628501259283, 34.49080549107316 49.550189129936044, 34.48677289644578 49.55413484970655, 34.479438790351665 49.554176342522965))","POLYGON ((34.479438790351665 49.554176342522965, 34.47613809747625 49.550272042068784, 34.48017124120548 49.54632643190981, 34.487504528810476 49.54628501259283, 34.49080549107316 49.550189129936044, 34.48677289644578 49.55413484970655, 34.479438790351665 49.554176342522965))"
881e682481fffff,Полтава,"POLYGON ((34.4680702813542 49.55816242500509, 34.464769858253426 49.5542579414681, 34.46880404068754 49.550312804863296, 34.47613809747625 49.550272042068784, 34.479438790351665 49.554176342522965, 34.47540515676592 49.55812158885383, 34.4680702813542 49.55816242500509))","POLYGON ((34.4680702813542 49.55816242500509, 34.464769858253426 49.5542579414681, 34.46880404068754 49.550312804863296, 34.47613809747625 49.550272042068784, 34.479438790351665 49.554176342522965, 34.47540515676592 49.55812158885383, 34.4680702813542 49.55816242500509))"
881e682685fffff,Полтава,"POLYGON ((34.45228615760923 49.60922651718844, 34.448984032307465 49.60532447538443, 34.45302219688384 49.60138199896515, 34.46036193767754 49.60134145427991, 34.46366433363219 49.60524331305557, 34.45962671824269 49.609185899544194, 34.45228615760923 49.60922651718844))","POLYGON ((34.45228615760923 49.60922651718844, 34.448984032307465 49.60532447538443, 34.45302219688384 49.60138199896515, 34.46036193767754 49.60134145427991, 34.46366433363219 49.60524331305557, 34.45962671824269 49.609185899544194, 34.45228615760923 49.60922651718844))"
881e695245fffff,Полтава,"POLYGON ((34.593582758573085 49.62795522517371, 34.59027417267948 49.624059506050585, 34.59430321267854 49.62011414867369, 34.601640285300256 49.620064401499626, 34.6049491375316 49.623959937274016, 34.60092065090579 49.627905403570416, 34.593582758573085 49.62795522517371))","POLYGON ((34.593582758573085 49.62795522517371, 34.59027417267948 49.624059506050585, 34.59430321267854 49.62011414867369, 34.601640285300256 49.620064401499626, 34.6049491375316 49.623959937274016, 34.60092065090579 49.627905403570416, 34.593582758573085 49.62795522517371))"
881e69c9b9fffff,Полтава,"POLYGON ((34.54955028645857 49.62824444631758, 34.54624343012438 49.624347117766014, 34.550275659468035 49.62040292493891, 34.557614193084035 49.62035595135892, 34.56092131714689 49.62425309666235, 34.55688963996746 49.62819739879315, 34.54955028645857 49.62824444631758))","POLYGON ((34.54955028645857 49.62824444631758, 34.54624343012438 49.624347117766014, 34.550275659468035 49.62040292493891, 34.557614193084035 49.62035595135892, 34.56092131714689 49.62425309666235, 34.55688963996746 49.62819739879315, 34.54955028645857 49.62824444631758))"
881e695063fffff,Полтава,"POLYGON ((34.60006114055091 49.55735668280904, 34.596755527012824 49.553457022546915, 34.60078016919435 49.54950839546915, 34.608109872544105 49.54945932007651, 34.611415751696626 49.553358796949574, 34.60739166198696 49.55730753260354, 34.60006114055091 49.55735668280904))","POLYGON ((34.60006114055091 49.55735668280904, 34.596755527012824 49.553457022546915, 34.60078016919435 49.54950839546915, 34.608109872544105 49.54945932007651, 34.611415751696626 49.553358796949574, 34.60739166198696 49.55730753260354, 34.60006114055091 49.55735668280904))"
881e682495fffff,Полтава,"POLYGON ((34.49080549107316 49.550189129936044, 34.487504528810476 49.54628501259283, 34.491536633796734 49.54233892914141, 34.49886915179283 49.5422968535356, 34.50217038305558 49.54620078773976, 34.49813882742432 49.55014698068812, 34.49080549107316 49.550189129936044))","POLYGON ((34.49080549107316 49.550189129936044, 34.487504528810476 49.54628501259283, 34.491536633796734 49.54233892914141, 34.49886915179283 49.5422968535356, 34.50217038305558 49.54620078773976, 34.49813882742432 49.55014698068812, 34.49080549107316 49.550189129936044))"
881e69c9b1fffff,Полтава,"POLYGON ((34.550275659468035 49.62040292493891, 34.54696913320098 49.61650515833309, 34.551000872799904 49.61256060140045, 34.55833858670382 49.61251370180747, 34.56164538061854 49.616411285160865, 34.557614193084035 49.62035595135892, 34.550275659468035 49.62040292493891))","POLYGON ((34.550275659468035 49.62040292493891, 34.54696913320098 49.61650515833309, 34.551000872799904 49.61256060140045, 34.55833858670382 49.61251370180747, 34.56164538061854 49.616411285160865, 34.557614193084035 49.62035595135892, 34.550275659468035 49.62040292493891))"
881e695049fffff,Полтава,"POLYGON ((34.60854328200845 49.58474509265395, 34.60523608213022 49.58084736671773, 34.60926163643239 49.57689971986975, 34.616593837591495 49.57684969034401, 34.61990130301799 49.58074723288213, 34.6158763018392 49.5846949883433, 34.60854328200845 49.58474509265395))","POLYGON ((34.60854328200845 49.58474509265395, 34.60523608213022 49.58084736671773, 34.60926163643239 49.57689971986975, 34.616593837591495 49.57684969034401, 34.61990130301799 49.58074723288213, 34.6158763018392 49.5846949883433, 34.60854328200845 49.58474509265395))"
881e695221fffff,Полтава,"POLYGON ((34.59646362364553 49.596586108447696, 34.5931563594412 49.592688637045256, 34.59718344369176 49.58874182537938, 34.604517239276404 49.58869237634859, 34.60782476949665 49.592589664384704, 34.603798238218516 49.59653658481712, 34.59646362364553 49.596586108447696))","POLYGON ((34.59646362364553 49.596586108447696, 34.5931563594412 49.592688637045256, 34.59718344369176 49.58874182537938, 34.604517239276404 49.58869237634859, 34.60782476949665 49.592589664384704, 34.603798238218516 49.59653658481712, 34.59646362364553 49.596586108447696))"
881e6824c3fffff,Полтава,"POLYGON ((34.46660227836808 49.57385926130503, 34.4633011979041 49.56995565242264, 34.467336360598736 49.566011243877576, 34.47467205481375 49.56597033441208, 34.47797340521556 49.56987376022055, 34.4739387915668 49.57381827856778, 34.46660227836808 49.57385926130503))","POLYGON ((34.46660227836808 49.57385926130503, 34.4633011979041 49.56995565242264, 34.467336360598736 49.566011243877576, 34.47467205481375 49.56597033441208, 34.47797340521556 49.56987376022055, 34.4739387915668 49.57381827856778, 34.46660227836808 49.57385926130503))"
881e695155fffff,Полтава,"POLYGON ((34.557520615946814 49.54194362121878, 34.5542173868271 49.538041477711516, 34.55824423538555 49.53409328570932, 34.56557376209815 49.53404712832925, 34.5688772580579 49.53794908853921, 34.56485096056701 49.54189738942581, 34.557520615946814 49.54194362121878))","POLYGON ((34.557520615946814 49.54194362121878, 34.5542173868271 49.538041477711516, 34.55824423538555 49.53409328570932, 34.56557376209815 49.53404712832925, 34.5688772580579 49.53794908853921, 34.56485096056701 49.54189738942581, 34.557520615946814 49.54194362121878))"
881e69521dfffff,Полтава,"POLYGON ((34.639037358149785 49.611967304603425, 34.63572770923251 49.60807231903795, 34.63975257948435 49.604125072768504, 34.64708654437738 49.604072703605766, 34.650396458081275 49.60796750571419, 34.6463721422077 49.61191486044158, 34.639037358149785 49.611967304603425))","POLYGON ((34.639037358149785 49.611967304603425, 34.63572770923251 49.60807231903795, 34.63975257948435 49.604125072768504, 34.64708654437738 49.604072703605766, 34.650396458081275 49.60796750571419, 34.6463721422077 49.61191486044158, 34.639037358149785 49.611967304603425))"
881e69c9bdfffff,Полтава,"POLYGON ((34.53890412259965 49.624393434607576, 34.53559786436844 49.6204954847768, 34.53963064552375 49.61655140133016, 34.54696913320098 49.61650515833309, 34.550275659468035 49.62040292493891, 34.54624343012438 49.624347117766014, 34.53890412259965 49.624393434607576))","POLYGON ((34.53890412259965 49.624393434607576, 34.53559786436844 49.6204954847768, 34.53963064552375 49.61655140133016, 34.54696913320098 49.61650515833309, 34.550275659468035 49.62040292493891, 34.54624343012438 49.624347117766014, 34.53890412259965 49.624393434607576))"
881e69526bfffff,Полтава,"POLYGON ((34.59430321267854 49.62011414867369, 34.5909949573037 49.616217991381745, 34.59502350819104 49.61227227026963, 34.60235976128249 49.612222597567424, 34.60566828291456 49.61611857150628, 34.601640285300256 49.620064401499626, 34.59430321267854 49.62011414867369))","POLYGON ((34.59430321267854 49.62011414867369, 34.5909949573037 49.616217991381745, 34.59502350819104 49.61227227026963, 34.60235976128249 49.612222597567424, 34.60566828291456 49.61611857150628, 34.601640285300256 49.620064401499626, 34.59430321267854 49.62011414867369))"
881e69526dfffff,Полтава,"POLYGON ((34.57229053130484 49.620260617104826, 34.56898313990149 49.61636365507692, 34.57301328559082 49.612418515769924, 34.58035027011677 49.61237022941665, 34.58365792847262 49.61626700814165, 34.57962833545234 49.620212256522066, 34.57229053130484 49.620260617104826))","POLYGON ((34.57229053130484 49.620260617104826, 34.56898313990149 49.61636365507692, 34.57301328559082 49.612418515769924, 34.58035027011677 49.61237022941665, 34.58365792847262 49.61626700814165, 34.57962833545234 49.620212256522066, 34.57229053130484 49.620260617104826))"
881e682699fffff,Полтава,"POLYGON ((34.495594638316106 49.61681914619912, 34.492290444709354 49.61291914991332, 34.49632591994353 49.6089758691608, 34.50366503838674 49.608932474968064, 34.506969501338354 49.612832288126654, 34.50293457660435 49.61677567860449, 34.495594638316106 49.61681914619912))","POLYGON ((34.495594638316106 49.61681914619912, 34.492290444709354 49.61291914991332, 34.49632591994353 49.6089758691608, 34.50366503838674 49.608932474968064, 34.506969501338354 49.612832288126654, 34.50293457660435 49.61677567860449, 34.495594638316106 49.61681914619912))"
881e69523dfffff,Полтава,"POLYGON ((34.61846673451492 49.59643615201243, 34.6151586081796 49.59253948533177, 34.61918409768796 49.58859209298582, 34.62651716005877 49.58854125874554, 34.62982555171543 49.592437742009906, 34.62580061578209 49.59638524293003, 34.61846673451492 49.59643615201243))","POLYGON ((34.61846673451492 49.59643615201243, 34.6151586081796 49.59253948533177, 34.61918409768796 49.58859209298582, 34.62651716005877 49.58854125874554, 34.62982555171543 49.592437742009906, 34.62580061578209 49.59638524293003, 34.61846673451492 49.59643615201243))"
881e695041fffff,Полтава,"POLYGON ((34.60926163643239 49.57689971986975, 34.60595476683194 49.5730015560997, 34.609979832820464 49.56905354620734, 34.61731121548833 49.569003591509144, 34.62061835055683 49.57290157187656, 34.616593837591495 49.57684969034401, 34.60926163643239 49.57689971986975))","POLYGON ((34.60926163643239 49.57689971986975, 34.60595476683194 49.5730015560997, 34.609979832820464 49.56905354620734, 34.61731121548833 49.569003591509144, 34.62061835055683 49.57290157187656, 34.616593837591495 49.57684969034401, 34.60926163643239 49.57689971986975))"
881e68269bfffff,Полтава,"POLYGON ((34.506969501338354 49.612832288126654, 34.50366503838674 49.608932474968064, 34.50769947286119 49.604988720122954, 34.51503781963597 49.60494466882524, 34.51834255154428 49.60884429882882, 34.51430866782349 49.61278816328442, 34.506969501338354 49.612832288126654))","POLYGON ((34.506969501338354 49.612832288126654, 34.50366503838674 49.608932474968064, 34.50769947286119 49.604988720122954, 34.51503781963597 49.60494466882524, 34.51834255154428 49.60884429882882, 34.51430866782349 49.61278816328442, 34.506969501338354 49.612832288126654))"
881e68249dfffff,Полтава,"POLYGON ((34.49007418752127 49.55803852976474, 34.48677289644578 49.55413484970655, 34.49080549107316 49.550189129936044, 34.49813882742432 49.55014698068812, 34.5014403875812 49.554050477611774, 34.497408342407745 49.55799630691721, 34.49007418752127 49.55803852976474))","POLYGON ((34.49007418752127 49.55803852976474, 34.48677289644578 49.55413484970655, 34.49080549107316 49.550189129936044, 34.49813882742432 49.55014698068812, 34.5014403875812 49.554050477611774, 34.497408342407745 49.55799630691721, 34.49007418752127 49.55803852976474))"
881e411843fffff,Помічна,"POLYGON ((31.384729201708677 48.268395765093636, 31.381614441563897 48.264308097818386, 31.38578837901494 48.26039386159056, 31.393076633773 48.26056716278544, 31.396191747044842 48.26465465688817, 31.392018252531738 48.26856902297148, 31.384729201708677 48.268395765093636))","POLYGON ((31.384729201708677 48.268395765093636, 31.381614441563897 48.264308097818386, 31.38578837901494 48.26039386159056, 31.393076633773 48.26056716278544, 31.396191747044842 48.26465465688817, 31.392018252531738 48.26856902297148, 31.384729201708677 48.268395765093636))"
881e41185dfffff,Помічна,"POLYGON ((31.395133649708544 48.27265610090579, 31.392018252531738 48.26856902297148, 31.396191747044842 48.26465465688817, 31.403480195537743 48.26482723894987, 31.4065959455738 48.268914143667686, 31.402422894357922 48.27282863954323, 31.395133649708544 48.27265610090579))","POLYGON ((31.395133649708544 48.27265610090579, 31.392018252531738 48.26856902297148, 31.396191747044842 48.26465465688817, 31.403480195537743 48.26482723894987, 31.4065959455738 48.268914143667686, 31.402422894357922 48.27282863954323, 31.395133649708544 48.27265610090579))"
881e411853fffff,Помічна,"POLYGON ((31.418056682868176 48.265171008261724, 31.414940580346915 48.26108427681129, 31.419112163987744 48.257168905980365, 31.426399406360186 48.25734013700054, 31.429515860992648 48.26142669513276, 31.42534472124171 48.26534219556593, 31.418056682868176 48.265171008261724))","POLYGON ((31.418056682868176 48.265171008261724, 31.414940580346915 48.26108427681129, 31.419112163987744 48.257168905980365, 31.426399406360186 48.25734013700054, 31.429515860992648 48.26142669513276, 31.42534472124171 48.26534219556593, 31.418056682868176 48.265171008261724))"
881e41180dfffff,Помічна,"POLYGON ((31.375385842070532 48.25613175795066, 31.372272002667966 48.25204308543669, 31.376445870427276 48.24812860632704, 31.383733135173177 48.248302669847284, 31.38684732786413 48.25239116922574, 31.382673902620983 48.2563057782224, 31.375385842070532 48.25613175795066))","POLYGON ((31.375385842070532 48.25613175795066, 31.372272002667966 48.25204308543669, 31.376445870427276 48.24812860632704, 31.383733135173177 48.248302669847284, 31.38684732786413 48.25239116922574, 31.382673902620983 48.2563057782224, 31.375385842070532 48.25613175795066))"
881e411833fffff,Помічна,"POLYGON ((31.41187761228564 48.22889739175538, 31.408763281826342 48.22480840705687, 31.41293326236062 48.22089167676786, 31.420217130174578 48.221063801640994, 31.423331812589108 48.22515261303674, 31.419162275334504 48.229069472865056, 31.41187761228564 48.22889739175538))","POLYGON ((31.41187761228564 48.22889739175538, 31.408763281826342 48.22480840705687, 31.41293326236062 48.22089167676786, 31.420217130174578 48.221063801640994, 31.423331812589108 48.22515261303674, 31.419162275334504 48.229069472865056, 31.41187761228564 48.22889739175538))"
881e411855fffff,Помічна,"POLYGON ((31.396191747044842 48.26465465688817, 31.393076633773 48.26056716278544, 31.397249616140805 48.25665242396497, 31.40453726864613 48.256825049489606, 31.407652734671043 48.26091237036885, 31.403480195537743 48.26482723894987, 31.396191747044842 48.26465465688817))","POLYGON ((31.396191747044842 48.26465465688817, 31.393076633773 48.26056716278544, 31.397249616140805 48.25665242396497, 31.40453726864613 48.256825049489606, 31.407652734671043 48.26091237036885, 31.403480195537743 48.26482723894987, 31.396191747044842 48.26465465688817))"
881e4118e9fffff,Помічна,"POLYGON ((31.432677699163662 48.23741703716389, 31.42956209705681 48.2333292308375, 31.433731190673235 48.22941224153334, 31.441015442499843 48.229582929146105, 31.444131396026552 48.23367056208221, 31.43996274640688 48.23758768079873, 31.432677699163662 48.23741703716389))","POLYGON ((31.432677699163662 48.23741703716389, 31.42956209705681 48.2333292308375, 31.433731190673235 48.22941224153334, 31.441015442499843 48.229582929146105, 31.444131396026552 48.23367056208221, 31.43996274640688 48.23758768079873, 31.432677699163662 48.23741703716389))"
881e75208bfffff,Понінка,"POLYGON ((27.555998935402027 50.197928030108464, 27.5529881814893 50.19383257046949, 27.557514438411527 50.19013213197528, 27.565051108826914 50.19052699276869, 27.568062350483558 50.19462229789112, 27.563536434088938 50.19832289674416, 27.555998935402027 50.197928030108464))","POLYGON ((27.555998935402027 50.197928030108464, 27.5529881814893 50.19383257046949, 27.557514438411527 50.19013213197528, 27.565051108826914 50.19052699276869, 27.568062350483558 50.19462229789112, 27.563536434088938 50.19832289674416, 27.555998935402027 50.197928030108464))"
881e7520e1fffff,Понінка,"POLYGON ((27.51077368932386 50.19554843814975, 27.50776538471556 50.191451512429424, 27.51229416091584 50.187752576795894, 27.519830902885403 50.18815040631133, 27.52283969651871 50.192247177788055, 27.518311259265467 50.195946274000484, 27.51077368932386 50.19554843814975))","POLYGON ((27.51077368932386 50.19554843814975, 27.50776538471556 50.191451512429424, 27.51229416091584 50.187752576795894, 27.519830902885403 50.18815040631133, 27.52283969651871 50.192247177788055, 27.518311259265467 50.195946274000484, 27.51077368932386 50.19554843814975))"
881e752083fffff,Понінка,"POLYGON ((27.557514438411527 50.19013213197528, 27.55450393230245 50.18603624795198, 27.559029608906638 50.18233537922875, 27.566565451222 50.18273023421606, 27.569576444925193 50.18682596372522, 27.565051108826914 50.19052699276869, 27.557514438411527 50.19013213197528))","POLYGON ((27.557514438411527 50.19013213197528, 27.55450393230245 50.18603624795198, 27.559029608906638 50.18233537922875, 27.566565451222 50.18273023421606, 27.569576444925193 50.18682596372522, 27.565051108826914 50.19052699276869, 27.557514438411527 50.19013213197528))"
881e635863fffff,Попільня,"POLYGON ((29.475876903816882 49.94856158320779, 29.47278015087811 49.944509516945125, 29.477173907328638 49.940730969640875, 29.484664014286626 49.941004340055336, 29.487761195038576 49.94505624157502, 29.483367841127166 49.94883493742833, 29.475876903816882 49.94856158320779))","POLYGON ((29.475876903816882 49.94856158320779, 29.47278015087811 49.944509516945125, 29.477173907328638 49.940730969640875, 29.484664014286626 49.941004340055336, 29.487761195038576 49.94505624157502, 29.483367841127166 49.94883493742833, 29.475876903816882 49.94856158320779))"
881e635821fffff,Попільня,"POLYGON ((29.47847062567806 49.93289951778066, 29.475374417755738 49.92884659709738, 29.479767058957883 49.92506722779733, 29.48725550574042 49.9253406307142, 29.490352141212668 49.92939338665574, 29.48595990246017 49.933172904427266, 29.47847062567806 49.93289951778066))","POLYGON ((29.47847062567806 49.93289951778066, 29.475374417755738 49.92884659709738, 29.479767058957883 49.92506722779733, 29.48725550574042 49.9253406307142, 29.490352141212668 49.92939338665574, 29.48595990246017 49.933172904427266, 29.47847062567806 49.93289951778066))"
881e63586bfffff,Попільня,"POLYGON ((29.474579615050043 49.95639135831147, 29.471482589540294 49.95233971935797, 29.475876903816882 49.94856158320779, 29.483367841127166 49.94883493742833, 29.48646529458175 49.95288641163819, 29.48207138288904 49.95666469637628, 29.474579615050043 49.95639135831147))","POLYGON ((29.474579615050043 49.95639135831147, 29.471482589540294 49.95233971935797, 29.475876903816882 49.94856158320779, 29.483367841127166 49.94883493742833, 29.48646529458175 49.95288641163819, 29.48207138288904 49.95666469637628, 29.474579615050043 49.95639135831147))"
881e635b3bfffff,Попільня,"POLYGON ((29.440215077722907 49.95906990107261, 29.437119610614104 49.95501734091937, 29.44151624659134 49.951240473676044, 29.44900794829949 49.95151601778069, 29.452103844416712 49.955568413360204, 29.44770760992521 49.95934542941395, 29.440215077722907 49.95906990107261))","POLYGON ((29.440215077722907 49.95906990107261, 29.437119610614104 49.95501734091937, 29.44151624659134 49.951240473676044, 29.44900794829949 49.95151601778069, 29.452103844416712 49.955568413360204, 29.44770760992521 49.95934542941395, 29.440215077722907 49.95906990107261))"
881e635951fffff,Попільня,"POLYGON ((29.44411772613544 49.93557910289301, 29.44102307530199 49.93152526121359, 29.445418036997083 49.9277471598465, 29.452907248280646 49.92802275146998, 29.456002327726598 49.93207642857763, 29.45160776738427 49.93585467863872, 29.44411772613544 49.93557910289301))","POLYGON ((29.44411772613544 49.93557910289301, 29.44102307530199 49.93152526121359, 29.445418036997083 49.9277471598465, 29.452907248280646 49.92802275146998, 29.456002327726598 49.93207642857763, 29.45160776738427 49.93585467863872, 29.44411772613544 49.93557910289301))"
881e635863fffff,Попільня,"POLYGON ((29.475876903816882 49.94856158320779, 29.47278015087811 49.944509516945125, 29.477173907328638 49.940730969640875, 29.484664014286626 49.941004340055336, 29.487761195038576 49.94505624157502, 29.483367841127166 49.94883493742833, 29.475876903816882 49.94856158320779))","POLYGON ((29.475876903816882 49.94856158320779, 29.47278015087811 49.944509516945125, 29.477173907328638 49.940730969640875, 29.484664014286626 49.941004340055336, 29.487761195038576 49.94505624157502, 29.483367841127166 49.94883493742833, 29.475876903816882 49.94856158320779))"
881e63580dfffff,Попільня,"POLYGON ((29.48646529458175 49.95288641163819, 29.483367841127166 49.94883493742833, 29.487761195038576 49.94505624157502, 29.49525159957783 49.94532887143606, 29.498349480578817 49.94938018084599, 29.493956529602002 49.95315902519993, 29.48646529458175 49.95288641163819))","POLYGON ((29.48646529458175 49.95288641163819, 29.483367841127166 49.94883493742833, 29.487761195038576 49.94505624157502, 29.49525159957783 49.94532887143606, 29.498349480578817 49.94938018084599, 29.493956529602002 49.95315902519993, 29.48646529458175 49.95288641163819))"
881e7465b7fffff,Почаїв,"POLYGON ((25.51779118466235 49.98585969030304, 25.51489795728372 49.98169438501032, 25.519526506509383 49.97805895127054, 25.527048015712914 49.97858865411193, 25.529941785360023 49.9827538184383, 25.525313503639904 49.98638942089956, 25.51779118466235 49.98585969030304))","POLYGON ((25.51779118466235 49.98585969030304, 25.51489795728372 49.98169438501032, 25.519526506509383 49.97805895127054, 25.527048015712914 49.97858865411193, 25.529941785360023 49.9827538184383, 25.525313503639904 49.98638942089956, 25.51779118466235 49.98585969030304))"
881e709b59fffff,Почаїв,"POLYGON ((25.529941785360023 49.9827538184383, 25.527048015712914 49.97858865411193, 25.531675704307982 49.97495260667125, 25.539196894742243 49.975481554904256, 25.542091206278663 49.97964657818496, 25.537463785596294 49.98328279428823, 25.529941785360023 49.9827538184383))","POLYGON ((25.529941785360023 49.9827538184383, 25.527048015712914 49.97858865411193, 25.531675704307982 49.97495260667125, 25.539196894742243 49.975481554904256, 25.542091206278663 49.97964657818496, 25.537463785596294 49.98328279428823, 25.529941785360023 49.9827538184383))"
881e746589fffff,Почаїв,"POLYGON ((25.498688733965455 50.0201566301494, 25.4957951837339 50.01599285366259, 25.50042696774891 50.012359815426244, 25.5079520350181 50.01289038476425, 25.510846128555528 50.017054020355, 25.50621461162278 50.02068722751374, 25.498688733965455 50.0201566301494))","POLYGON ((25.498688733965455 50.0201566301494, 25.4957951837339 50.01599285366259, 25.50042696774891 50.012359815426244, 25.5079520350181 50.01289038476425, 25.510846128555528 50.017054020355, 25.50621461162278 50.02068722751374, 25.498688733965455 50.0201566301494))"
881e746591fffff,Почаїв,"POLYGON ((25.535157378944525 50.01084469169135, 25.53226219993404 50.00668133813049, 25.536891400422604 50.00304645716046, 25.544415511721084 50.00357476101551, 25.547311232898704 50.00773797344262, 25.54268230071565 50.01137302315834, 25.535157378944525 50.01084469169135))","POLYGON ((25.535157378944525 50.01084469169135, 25.53226219993404 50.00668133813049, 25.536891400422604 50.00304645716046, 25.544415511721084 50.00357476101551, 25.547311232898704 50.00773797344262, 25.54268230071565 50.01137302315834, 25.535157378944525 50.01084469169135))"
881e5c26d3fffff,Прилиманське,"POLYGON ((30.601810301425306 46.42179094035085, 30.598803512871882 46.417576946038665, 30.602928132099052 46.41361085054397, 30.6100591401626 46.41385861831104, 30.61306628730909 46.41807244205277, 30.608942067892567 46.42203866860173, 30.601810301425306 46.42179094035085))","POLYGON ((30.601810301425306 46.42179094035085, 30.598803512871882 46.417576946038665, 30.602928132099052 46.41361085054397, 30.6100591401626 46.41385861831104, 30.61306628730909 46.41807244205277, 30.608942067892567 46.42203866860173, 30.601810301425306 46.42179094035085))"
881e5dc9a1fffff,Прилиманське,"POLYGON ((30.623205282786422 46.422532777446, 30.620197515552857 46.41831951629084, 30.62432083821249 46.41435280644731, 30.63145152776177 46.414599226857646, 30.63445965299786 46.418812317331906, 30.630336730775785 46.42277915808054, 30.623205282786422 46.422532777446))","POLYGON ((30.623205282786422 46.422532777446, 30.620197515552857 46.41831951629084, 30.62432083821249 46.41435280644731, 30.63145152776177 46.414599226857646, 30.63445965299786 46.418812317331906, 30.630336730775785 46.42277915808054, 30.623205282786422 46.422532777446))"
881e5dc9c7fffff,Прилиманське,"POLYGON ((30.630000105554675 46.45152600652306, 30.626990932115884 46.44731448483795, 30.631115344352093 46.44334870134773, 30.6382485291923 46.44359430863686, 30.641258060706676 46.44780565963251, 30.637134049399002 46.45177157403231, 30.630000105554675 46.45152600652306))","POLYGON ((30.630000105554675 46.45152600652306, 30.626990932115884 46.44731448483795, 30.631115344352093 46.44334870134773, 30.6382485291923 46.44359430863686, 30.641258060706676 46.44780565963251, 30.637134049399002 46.45177157403231, 30.630000105554675 46.45152600652306))"
